Id	Sire	Dam	Sex	Birth	Death	Departure
33835	30794	24475	Male	2014-07-24		
33755	247-2005	61-2005	Female	2012-07-05		
34715	30794	24128	Female	2015-06-27		
32372	27199	25862	Male	2013-05-23		
32670	23145	22769	Male	2013-07-30		
34568	30274	24957	Female	2015-05-14		
34749	18607	26661	Female	2015-03-27		
37708		34568	Female	2018-05-22		
26047	18607	18133	Female	2006-01-01		
26592	19296	19253	Female	2007-05-15		
23712	18065	17893	Female	2003-06-01		
28264	21197	21041	Female	2009-06-16		
37072	34843	23712	Male	2018-01-08		
37413	34843	28264	Male	2018-02-11		
32709	28125	25270	Male	2013-03-09		
34140	22453	23255	Male	2014-05-17		
26438	20368	21928	Male	2007-05-01		
27377	23209	19768	Female	2008-03-01		
23748	19314	19312	Male	2003-04-01		
22428	19296	19808	Male	2001-05-15		
27579			Female	2006-03-01		
24393	17491	20370	Female	2004-01-01		
24433	18607	18167	Male	2004-01-15		
33934	28248	29048	Male	2014-01-07		
34102	28798	27855	Male	2014-04-30		
23904	18841	18826	Male	2003-02-01		
26611	23195	19304	Female	2007-07-01		
30040	22650	23944	Male	2011-04-30		
35564	21197	29872	Male	2016-07-03		
31344	23970	25310	Male	2012-07-03		
31414	24136	26513	Male	2012-07-17		
29452	18599	17943	Female	2010-05-03		
29455	25207	18200	Female	2010-04-18		
30698	24705	25101	Male	2011-05-01		
33897	24437	24524	Male	2014-06-01		
34130	23273	22484	Male	2014-03-15		
34135	23247	27475	Male	2014-04-04		
32220	16242	28606	Male	2013-04-16		
33952	29047	26677	Male	2014-06-09		
19279	17523	16138	Male	1996-03-01		
28433	22456	22465	Female	2009-05-15		
31801	23934	24386	Male	2012-03-03		
32681	27876	25220	Male	2013-03-08		
29568	22645	25810	Female	2010-05-23		
29698	19268	22207	Female	2010-11-02		
26466	23748	23951	Female	2007-03-15		
27316	22453	23236	Female	2008-05-01		
37527		26466	Male	2018-05-09		
37528		27316	Male	2018-04-25		
19840		17185	Female	1997-04-01		
28953	21056	19840	Female	2010-05-16		
29295	22323	23051	Female	2010-03-31		
33571	28798	29295	Female	2014-04-30		
37147		29295	Female	2018-02-08		
27151	20202	16193	Female	2008-05-08		
28544	21878	23754	Female	2009-04-01		
29470	25215	17984	Female	2010-04-04		
29868	23031	22313	Female	2010-05-15		
30864	16148	25853	Male	2012-02-15		
32829		24592	Male	2013-02-16		
21790	17988	18108	Male	2000-05-01		
20441			Female	1997-03-15		
20734	17673	17749	Female	1999-02-28		
24063	16476	15355	Female	2003-10-18		
24488	19296	19739	Female	2004-01-15		
26924	22335	23769	Female	2007-05-15		
29546	21758	25517	Female	2010-05-18		
32718	22496	25254	Female	2013-04-12		
37529		32718	Male	2018-04-16		
37599		29546	Male	2018-06-10		
27689	22212	23194	Female	2008-06-01		
30569	25139	27662	Female	2011-07-09		
21750	16476	17065	Female	2000-06-03		
37233		21750	Male	2018-04-04		
26135	22593	22482	Male	2006-06-01		
24142	16604	17538	Male	2004-03-06		
34840		01-212	Male	2007-09-20		
31930	23922	25153	Male	2013-02-12		
32270	27228	29552	Male	2013-06-20		
28078	23562	20450	Male	2009-04-01		
32135	23756	27186	Male	2013-04-07		
32518	24136	19071	Male	2013-05-30		
29706	22335	23845	Female	2010-06-05		
30739	22335	23223	Female	2011-05-29		
25224	18607	18241	Female	2005-07-31		
29352	24494	23874	Female	2010-04-06		
26028	23247	17893	Male	2006-06-01		
24536	17491	20386	Male	2003-11-01		
25158	19315	19808	Male	2005-03-19		
25943	18375	20428	Male	2006-05-15		
25809	16327	20389	Male	2006-05-13		
19151	16412	17036	Female	1996-04-01		
24965	22611	22585	Female	2005-04-15		
18890		16517	Female	1995-03-01		
31064	25418	24613	Male	2012-03-24		
32725	22453	23255	Male	2013-04-20		
26815	21197	21869	Female	2006-08-15		
30945	16242	18210	Female	2012-02-19		
29806	19296	27578	Female	2009-11-29		
30432	24751	19692	Female	2011-03-15		
23820	19621	21950	Female	2003-04-13		
29805	19296	27579	Female	2009-12-19		
26736	23247	20278	Female	2007-03-01		
25153	19296	19204	Female	2005-04-01		
25326	18841	18722	Female	2005-05-01		
26037	18065	18151	Male	2006-01-01		
33522	24593	27298	Male	2014-06-04		
29666	22335	23780	Male	2010-05-11		
30728	29439	26594	Male	2011-08-05		
27504	23050	18890	Male	2008-04-01		
25532	22178	22204	Male	2004-11-01		
26143	20202	20384	Male	2006-02-15		
24437	18607	18205	Male	2004-06-15		
24372	21227	21738	Female	2004-06-21		
29246	17414	24372	Female	2010-03-23		
22650	17492	18087	Male	2001-04-01		
28540	21878	23771	Male	2009-04-01		
29921	20368	24359	Male	2011-03-18		
31398	23721	24756	Male	2012-05-10		
32171	25968	25784	Male	2013-04-01		
23205	19315	19811	Female	2002-04-15		
27411	18587	18122	Female	2008-05-15		
27702	22212	23575	Female	2008-01-01		
23189	19296	19151	Female	2002-03-01		
27343	19315	18917	Female	2008-01-15		
26543	22564	17742	Female	2007-06-01		
32236	23105	21945	Female	2013-06-09		
37097		26543	Male	2018-02-10		
21935			Female	1999-04-19		
18850		16466	Male	1995-03-01		
22322	18918	19312	Male	2001-05-01		
26067	22216	22179	Male	2006-05-01		
26717	23273	18216	Female	2007-01-01		
28384	23247	18167	Female	2009-03-05		
28385	23256	18217	Female	2009-01-05		
22661	18587	18008	Female	2001-05-01		
28389	18607	18133	Female	2008-10-05		
26914	21878	23851	Female	2007-06-01		
27342	19315	19199	Female	2008-03-01		
21847	18850	18421	Female	2000-06-01		
22648	18599	18147	Female	2001-03-15		
23584	20385	20390	Male	2003-03-31		
19145	17513	15891	Male	1996-05-22		
28182	23108	25279	Female	2009-06-01		
28226	23748	23915	Female	2009-06-08		
23060	18841	18703	Female	2002-03-20		
25634	20016	17107	Female	2006-04-19		
24367	20186	21735	Female	2004-06-15		
25849	21056	20734	Female	2006-04-01		
25855	21061	21718	Female	2006-05-01		
25210	18607	18008	Female	2005-06-01		
26612	19315	19825	Female	2007-04-01		
37145	25532	26612	Female	2018-02-21		
24485	19301	19277	Female	2004-02-15		
28183	23222	25386	Female	2009-05-01		
22926	20186	20189	Female	2002-04-01		
27354	23195	19746	Female	2008-03-01		
26353	20368	21944	Male	2007-03-15		
26045	18607	18167	Male	2006-02-01		
24531	17673	17628	Male	2004-02-15		
23624	21077	21086	Male	2003-04-16		
23148	16695	17011	Male	2002-06-26		
21892	17654	17733	Male	2000-04-01		
25590	23102	22766	Male	2006-03-15		
28245	21197	21735	Female	2009-03-23		
28246	21197	21782	Female	2009-03-23		
25270	17673	17695	Female	2005-03-27		
26599	19296	19794	Female	2006-11-15		
27413	23272	18222	Female	2008-04-01		
23693	18599	18122	Female	2003-05-01		
27894	23022	23760	Female	2009-03-10		
24345	18065	18241	Female	2004-06-08		
28892	21913	23820	Female	2010-04-11		
29377	23447	23927	Female	2010-07-05		
27521	18818	18878	Female	2008-04-01		
25412	20309	21779	Female	2005-03-01		
28035	23660	23238	Female	2009-05-04		
26742	23256	18100	Female	2007-02-01		
27583			Female	2004-04-08		
25378	20309	21020	Female	2005-03-15		
25959	18813	18736	Female	2006-07-12		
23252	18607	18129	Female	2002-02-25		
27431	23256	18129	Female	2008-04-01		
29182	21089	21608	Female	2010-06-11		
29386	21798	24590	Female	2010-07-09		
26735	23232	18175	Female	2006-12-01		
27865	18587	18205	Female	2009-04-12		
25398	20309	21027	Female	2005-02-01		
25900	22506	22256	Female	2006-06-16		
24064	12334	18523	Female	2003-10-20		
25513	20257	21122	Female	2005-02-01		
27511	23050	24561	Female	2008-04-01		
29713	23603	21771	Female	2010-07-08		
34546	27696	30405	Female	2015-06-15		
34600	29442	28377	Female	2015-06-30		
35375		28196	Male	2016-04-24		
34595	29442	22585	Female	2015-06-30		
35723	30325	30555	Female	2016-04-16		
35155	31000	30049	Male	2016-04-02		
33872	29065	29466	Female	2014-05-30		
33895	23970	25432	Female	2014-06-01		
33702	27696	28389	Male	2014-04-21		2016-05-06 12:00
35825		BJ41	Male	2014-05-06		
35840		AZ79	Male	2014-02-06		
35844		BK98	Male	2014-03-02		
35819		BC74	Male	2014-06-02		
35845		BA01	Male	2014-04-09		
35847		AR29	Male	2014-06-27		
35848		AR48	Male	2014-06-16		
33663	29442	26405	Male	2014-04-20		2016-05-06 12:00
32540	29442	27377	Male	2013-05-13		2016-05-06 12:00
35818		BH90	Male	2014-04-08		
33861	17738	27113	Female	2014-05-30		
33888	22762	25543	Female	2014-07-01		
33869	27678	29372	Female	2014-05-30		
33882	21197	22313	Female	2014-01-28		
35909		94-636	Male	2013-08-05		
32659	23270	27462	Male	2013-04-27		2016-05-06 12:00
35821		BK07	Male	2014-05-23		
35836		BC34	Male	2014-07-26		
35829		BH75	Male	2014-04-18		
35833		AV01	Male	2014-02-05		
35850		AM04	Male	2014-06-17		
32296	28102	25689	Female	2013-05-14		
33868	23721	28262	Female	2014-05-30		
35813		AM85	Male	2014-07-26		
35814		AK13	Male	2014-06-16		
35842		4EZ	Male	2014-01-18		
35851		BH87	Male	2014-04-11		
35835		AZ32	Male	2014-07-29		
35849		BC46	Male	2014-06-18		
33865	27678	29376	Female	2014-05-30		
33893		28811	Female	2014-06-01		
32688	23922	26073	Female	2013-04-10		
33892	29061	29456	Female	2014-06-01		
23071	19147	19800	Female	2002-05-12		
33730	235-1997	194-2000	Female	2011-07-14		
25405	20309	21437	Female	2005-03-15		
27672	22212	22926	Female	2007-02-01		
18064		15376	Female	1994-06-15		
21118	17992	18201	Female	1999-04-01		
27902	20182	26298	Male	2009-04-24		
27794	23721	25169	Female	2009-03-23		
32241	25936	23621	Male	2013-05-14		
30175	16148	25495	Female	2011-05-07		
33360	21197	28957	Female	2014-04-20		
22637	18097	17976	Female	2001-04-01		
27551	24519	24509	Female	2008-06-12		
23035	18834	18896	Female	2002-01-15		
26852	21913	23813	Female	2007-06-01		
28236	23616	21872	Female	2009-03-23		
33745	170-1991	186-1991	Female	2000-07-15		
31548	27680	24064	Male	2012-05-21		
32062	28472	27292	Male	2013-04-03		
34230	22645	26061	Male	2015-04-09		
34705	30794	25405	Male	2015-05-29		
32557	24924	26968	Female	2013-05-13		
32745	23940	24803	Female	2013-04-19		
33462	23270	27462	Male	2014-07-09		
33782	146-1996	218-2001	Male	2013-09-18		
27907	22567	17597	Female	2009-04-26		
29251	23108	24374	Female	2010-03-23		
26155	19147	16696	Female	2006-05-01		
27435	24004	24421	Female	2008-04-15		
22656	18607	17893	Female	2001-04-01		
23246	18607	17591	Female	2002-04-25		
26848	21484	23426	Male	2007-04-01		
34617	27696	27973	Male	2015-03-15		
34762	18607	23001	Male	2015-03-22		
28178	23108	24359	Male	2009-06-15		
30419	24751	19791	Female	2010-12-26		
31454	22567	26405	Female	2012-04-11		
31862			Female	1999-01-17		
32858	22645	25694	Male	2013-02-17		
32726	22453	22448	Male	2013-08-10		
34190	23921	24372	Male	2015-02-28		
30602	25627	23104	Female	2011-08-13		
30635	25627	23155	Female	2011-06-13		
25830	21197	21118	Female	2006-06-10		
33685	29442	29806	Female	2014-04-21		
30592	25590	23649	Female	2011-07-07		
30600	22216	23073	Female	2011-07-22		
33632	28808	26742	Female	2014-04-19		
34783	23921	25786	Female	2015-05-01		
29899	24335	18665	Female	2011-03-01		
30704	23256	25830	Female	2011-09-28		
30003	23176	24962	Female	2011-02-28		
30803	24938	23831	Female	2011-11-21		
30049	20202	24726	Female	2011-04-03		
30607	24494	23564	Female	2011-04-13		
31449	22567	23712	Female	2012-05-11		
32404	28271	26921	Female	2013-07-25		
24583	18841	18897	Male	2004-03-15		
29902	24335	25183	Female	2011-02-16		
21945			Female	1999-01-01		
19808		17651	Female	1997-06-01		
17128	12329	13719	Female	1992-07-31		
31240	24796	24543	Female	2012-06-06		
21930			Female	1999-04-22		
29720	23562	20450	Female	2010-03-29		
26032	23247	18107	Male	2006-07-01		
33737	373-2000	402-2000	Female	2006-05-21		
25854	20758	21896	Male	2006-03-01		
28043	23447	23862	Male	2009-05-18		
36205	29441	23227	Male	2016-05-28		
32400	23721	24598	Male	2013-07-01		
32403	23721	26635	Male	2013-04-25		
34138	22453	22647	Male	2014-05-08		
34335	25627	23227	Male	2015-05-05		
34564	23922	30571	Male	2015-06-12		
34770	23921	28289	Male	2015-05-01		
34772	23921	28245	Male	2015-05-01		
32197	18607	27515	Male	2013-04-18		
32982	18607	25891	Male	2013-06-23		
34522	22762	29905	Female	2015-04-23		
34525	22762	25385	Female	2015-06-20		
34777	23921	29336	Male	2015-08-18		
34796	23921	28426	Male	2015-05-03		
34513	22762	25529	Female	2015-04-23		
34879	22762	24270	Female	2015-05-20		
30485	26067	24367	Female	2011-04-20		
29809	22506	25276	Female	2011-01-21		
29818	23922	24330	Female	2010-05-22		
29820	23922	24381	Female	2010-06-08		
30435	22567	19768	Female	2011-03-26		
29939	20368	24485	Female	2011-03-27		
28961	23922	25413	Female	2010-04-19		
30202	23105	24308	Female	2011-03-23		
30414	19296	26710	Female	2011-02-26		
30237	23006	25611	Female	2011-03-25		
30243	23006	25658	Female	2011-03-27		
29991	22777	22656	Female	2011-04-12		
30019	17645	26518	Female	2011-04-19		
29573	22335	23769	Female	2010-06-25		
30707	23978	25143	Female	2011-04-13		
30513	23922	25264	Female	2011-02-24		
30628	24494	23193	Female	2011-02-01		
30630	23321	23030	Female	2011-03-13		
30374	24494	22766	Female	2011-02-02		
30598	25627	23189	Female	2010-12-13		
29696	23022	22677	Female	2010-10-16		
29926	18854	22604	Female	2011-01-10		
30420	22567	21029	Female	2011-01-26		
30508	23922	24376	Female	2011-01-27		
30511	23934	26022	Female	2010-12-29		
30618	22216	23245	Female	2011-01-13		
28167	23108	18665	Female	2009-05-01		
37062	24437	28167	Male	2017-12-11		
29232	25850	21770	Female	2010-07-07		
30326	29439	21717	Female	2011-07-04		
32696	28102	26022	Male	2013-05-10		
18065		15367	Male	1994-04-01		
29210	23167	25214	Female	2010-06-11		
31859			Female	1997-04-20		
33091	28841	26466	Male	2014-03-17		
33710	22496	24941	Male	2014-05-08		
30742	22335	23836	Female	2011-07-27		
34053	18607	25891	Female	2014-08-11		
29911	24335	25404	Female	2011-03-02		
30302	23922	24473	Female	2011-03-09		
30466	23934	25634	Female	2010-12-29		
29898	24335	25533	Female	2011-03-14		
29906	25418	25408	Female	2011-03-16		
29273	17414	24549	Female	2010-06-23		
30491	26067	23397	Female	2011-02-24		
29387	23922	24811	Female	2010-08-04		
33495	25532	25276	Female	2014-03-21		
33705	28366	28749	Female	2014-04-21		
26712	18607	18222	Female	2007-02-01		
27769	21089	20380	Female	2008-01-10		
31654	25629	21874	Female	2012-01-14		
31893	23971	25253	Female	2012-08-23		
32240	23756	27660	Female	2013-05-03		
32319	24004	24395	Female	2013-05-21		
32752	23940	26852	Female	2013-06-24		
33127	23756	26697	Female	2014-04-08		
32751	28472	23951	Female	2013-05-24		
32931	23562	20429	Female	2013-06-01		
32624	22567	26736	Female	2013-03-13		2016-05-06 12:00
32886	25627	23189	Female	2013-03-22		2016-05-06 12:00
32290		26833	Female	2013-05-13		
31644	23940	27275	Female	2012-05-11		
35841		AV72	Male	2014-02-25		
33525	25532	26450	Female	2014-06-04		
32173	23562	25949	Male	2013-05-20		
35846		AZZ3	Male	2013-07-03		
35839		BD69	Male	2014-05-26		
32832	22762	25543	Male	2013-08-08		
35828		AI88	Male	2014-02-05		
35803		BC70	Male	2014-06-13		
33076	23940	21043	Female	2014-03-09		
33533	28472	26544	Female	2014-06-08		
33881	29241	25143	Female	2014-01-28		
33542	25532	21608	Female	2014-05-25		
32743	28472	21182	Male	2013-07-24		
32878	27676	22766	Male	2013-03-29		
35831		A283	Male	2014-04-29		
35834		AZ95	Male	2014-04-29		
35806		BE99	Male	2014-04-25		
35810		2EZ	Male	2014-07-18		
32088	29444	26594	Male	2013-04-20		
35843		BC49	Male	2014-05-16		
33046	23922	19153	Female	2014-02-11		
33539	25532	27170	Female	2014-03-23		
35805		AI08	Male	2014-06-16		
35838		BC10	Male	2014-07-07		
35817		BD48	Male	2014-06-30		
35823		BA70	Male	2014-07-22		
35837		BD03	Male	2014-07-14		
35812		BA36	Male	2014-05-23		
35804		BC82	Male	2014-06-02		
35809		BA04	Male	2014-07-29		
35830		AI97	Male	2014-05-30		
33548	28820	27220	Female	2014-05-24		
32059	26764	23966	Female	2013-03-16		
32068	23940	26914	Female	2013-04-03		
30405	25218	26742	Female	2011-03-15		
31663	23940	26749	Female	2012-05-11		
33527	27793	20734	Female	2014-06-04		
33557	28786	21182	Female	2014-06-06		
31453	22567	18826	Female	2012-06-04		
31457	26143	18890	Female	2012-05-18		
29026	23681	25835	Female	2010-03-24		
27712	23022	23888	Female	2008-06-01		
35902		T-385	Female	2013-01-31		
32073	23940	27898	Female	2013-04-14		
25998	19296	19309	Male	2006-06-01		
26060	19510	16485	Male	2006-03-01		
25249	19264	20044	Male	2005-01-15		
25866	19660	21872	Male	2006-04-01		
25428	18845	20345	Male	2005-03-01		
29258	23108	24471	Male	2010-06-01		
24438	18599	17857	Male	2004-01-15		
24513	17992	20321	Male	2004-04-15		
22777	18834	18852	Male	2002-02-23		
25033	19264	23001	Male	2005-05-21		
28399	23050	18722	Male	2009-03-15		
28412	23050	18875	Male	2008-11-15		
25710	23145	23023	Female	2006-05-01		
30711	24335	24368	Male	2011-04-01		
28448	23176	24422	Female	2009-08-15		
32619	29446	27973	Female	2013-04-13		
31699	27141	22292	Female	2012-06-03		
28752	23293	23966	Female	2009-12-20		
31674	23640	18817	Female	2012-02-11		
32069	24593	21782	Female	2012-11-16		
30641	22325	23097	Female	2011-06-15		
32766	27793	18817	Female	2013-05-14		
28700	19296	27578	Female	2011-02-11		
31421	26143	27054	Female	2012-03-31		
31268	23904	23097	Female	2012-05-13		
31664	24067	25169	Female	2012-05-11		
27784	20260	22585	Female	2008-11-15		
30110	23748	23782	Female	2010-02-25		
30645	22453	22631	Female	2011-04-22		
28913	23960	23831	Female	2010-01-07		
29491	22453	22553	Female	2010-04-06		
30703	22325	23067	Female	2011-07-03		
30642	22453	22270	Female	2011-07-10		
31407	23656	23346	Female	2012-07-13		
31363	23721	22566	Female	2012-07-06		
31380	24802	26008	Female	2012-02-10		
30583	23748	23440	Female	2011-07-12		
32070	24067	27687	Female	2013-03-16		
29542	23176	25432	Female	2010-04-17		
32780	22322	24559	Female	2013-09-06		
31638	24067	22815	Female	2012-01-14		
31675	24067	22994	Female	2012-08-11		
27259	22453	22647	Female	2008-05-18		
30875	24938	23395	Female	2012-02-22		
27054	23022	23705	Female	2008-04-01		
28419	23022	23705	Female	2009-04-24		
23848	17414	17695	Female	2003-01-15		
25765	22611	22608	Female	2006-04-01		
26524	23128	17656	Male	2007-04-15		
27077	23960	24520	Female	2008-04-15		
23717	18065	18163	Female	2003-06-01		
23824	17751	17780	Female	2003-04-15		
33543	24593	23888	Male	2014-05-11		
26008	21141	21144	Female	2006-02-15		
26511	22325	23190	Female	2007-05-20		
32573	24924	20424	Male	2013-03-13		
32668	23145	23063	Male	2013-04-13		
33231	29444	26588	Male	2014-04-28		
33845	28251	22438	Male	2014-03-17		
32354	25968	25908	Male	2013-03-23		
32770	25532	27172	Male	2013-07-13		
33518	24593	26914	Male	2014-05-22		
33524	24593	26918	Male	2014-06-15		
33133	28271	25786	Male	2014-04-06		
33547	28472	27292	Male	2014-02-10		
33129	23756	27685	Male	2014-04-08		
33130	28025	22951	Male	2014-04-06		
33691	29442	25688	Male	2014-04-21		
34150	23748	23844	Male	2014-08-16		
31295	24335	25101	Male	2012-05-28		
33910	28250	27756	Male	2014-07-07		
34445	25532	22601	Male	2015-02-11		
32563		27362	Male	2013-08-11		
34730	30469	31345	Male	2015-04-18		
33357	24201	24605	Male	2014-06-09		
34737	30517	30499	Male	2015-03-18		
34520	24201	24420	Female	2015-04-23		
34729	30517	28995	Female	2015-02-18		
34572	21089	29021	Female	2015-07-08		
34620	29803	26731	Female	2015-06-24		
34763	18607	26851	Female	2015-06-28		
34904	29089	27204	Female	2015-06-20		
33711	28841	29546	Male	2014-04-14		
34523	22762	26755	Male	2015-02-23		
33601	22762	24512	Male	2014-04-05		
34768	23921	25309	Male	2015-05-01		
33412	30792	28249	Male	2014-06-11		
35618	19268	27455	Male	2015-06-26		
30445	22567	21604	Male	2011-07-29		
28930	22645	25648	Male	2010-05-05		
29292	22323	22769	Male	2010-05-03		
28809	22175	22287	Male	2010-03-29		
25231	18065	18216	Female	2005-03-01		
25567	16454	17101	Female	2005-10-01		
29300	23748	23899	Male	2010-07-19		
29522	22325	23067	Male	2010-02-02		
29515	22456	22503	Male	2010-06-03		
30028	18854	23720	Male	2011-02-08		
29208	23167	25332	Male	2010-05-25		
29558	26096	26610	Male	2010-04-09		
29211	22506	25331	Male	2010-04-05		
30027	23022	23717	Male	2010-11-28		
29299	23300	23844	Male	2010-03-09		
29341	22216	22987	Male	2010-05-21		
35884			Male	2013-06-07		
35883			Male	2013-06-03		
32017	22645	26061	Male	2013-03-10		
35911		99-312	Male	2013-05-16		
35822		BD20	Male	2014-07-23		
35910		93-599	Male	2013-09-08		
32019	22645	26126	Male	2013-03-14		
32814	24201	25183	Male	2013-05-08		
